,0,1,2,3,4
3244,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/eEHXCXyVNF #TreCru https://t.co/D6Jixhza70",N/A,N/A,Fri May 13 12:38:48 +0000 2016,731101384960016385
3245,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/wu2bul8FJd #TreCru https://t.co/sKnnyOKghd",N/A,N/A,Fri May 13 12:38:47 +0000 2016,731101382204379136
3246,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/SD6uM4O5kG #TreCru https://t.co/nu65lCyFU7",N/A,N/A,Fri May 13 12:38:47 +0000 2016,731101382158233600
3247,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/H1oSK9QDYi #TreCru https://t.co/iRs5Got4rU",N/A,N/A,Fri May 13 12:38:47 +0000 2016,731101381457633280
3248,Hello #NYC! Y'all can catch me this weekend at the @Giants health &amp; fitness expo @MLStadium,N/A,N/A,Fri May 13 12:38:46 +0000 2016,731101376693075968
3249,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/JOy24D0URA #TreCru https://t.co/QgQEkqfLsU",N/A,N/A,Fri May 13 12:38:45 +0000 2016,731101376311382016
3250,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/38qq7lHgn7 #TreCru https://t.co/RGR99iDiFo",N/A,N/A,Fri May 13 12:38:45 +0000 2016,731101374847553536
3251,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/uQNS9K3ZGz #TreCru https://t.co/CyuUXsGSXm",N/A,N/A,Fri May 13 12:38:45 +0000 2016,731101373261975552
3252,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/vJfuNY6BqU #TreCru https://t.co/OAqNCpYLVG",N/A,N/A,Fri May 13 12:38:44 +0000 2016,731101369046814720
3253,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/n86mJkOBDd #TreCru https://t.co/nrZLxW16LV",N/A,N/A,Fri May 13 12:38:43 +0000 2016,731101364877688833
3254,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/NJqSJ30hmy #TreCru https://t.co/2S3BXfxNlO",N/A,N/A,Fri May 13 12:38:42 +0000 2016,731101361828401152
3255,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/I4aRuzdjDu #TreCru https://t.co/UweJA1Qk7K",N/A,N/A,Fri May 13 12:38:41 +0000 2016,731101357386567680
3256,Pretty damn cool. #Giants https://t.co/RR0IbTOCaw,N/A,N/A,Fri May 13 12:38:40 +0000 2016,731101355193057280
3257,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/uLWbMzuTTw #TreCru https://t.co/RIrkS9PLve",N/A,N/A,Fri May 13 12:38:40 +0000 2016,731101354735878144
3258,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/HdcTVtEy9g #TreCru https://t.co/KQOzOmg6Lb",N/A,N/A,Fri May 13 12:38:40 +0000 2016,731101354576478208
3259,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/6Asn5FPh9W #TreCru https://t.co/DCawWYoOY5",N/A,N/A,Fri May 13 12:38:38 +0000 2016,731101344958926848
3260,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/i1SL3EUlrJ #TreCru https://t.co/dj1qBuFUPX",N/A,N/A,Fri May 13 12:38:36 +0000 2016,731101338311008256
3261,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/vdK5klCLlf #TreCru https://t.co/OUyTB59fxQ",N/A,N/A,Fri May 13 12:38:34 +0000 2016,731101329788182528
3262,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/pYPnhJjYep #TreCru https://t.co/7JgXN5oZM7",N/A,N/A,Fri May 13 12:38:34 +0000 2016,731101328789790720
3263,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/wrMJeWrsm3 #TreCru https://t.co/kop3NEWlXr",N/A,N/A,Fri May 13 12:38:34 +0000 2016,731101328705888256
3264,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/YaSOPrL6jl #TreCru https://t.co/Lr78u4I2Nc",N/A,N/A,Fri May 13 12:38:34 +0000 2016,731101328580182021
3265,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/2NVlp6G4lF #TreCru https://t.co/XhfiTRSLgy",N/A,N/A,Fri May 13 12:38:32 +0000 2016,731101319700840449
3266,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/RCadaOJPkS #TreCru https://t.co/iPLvaYoQYO",N/A,N/A,Fri May 13 12:38:31 +0000 2016,731101313547784193
3267,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/7TxfdzZTVY #TreCru https://t.co/tPqZLfoiw9",N/A,N/A,Fri May 13 12:38:30 +0000 2016,731101313480704000
3268,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/ASmzRf03SX #TreCru https://t.co/jmt13WlYEw",N/A,N/A,Fri May 13 12:38:29 +0000 2016,731101307298299905
3269,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/E5zMHVn0pa #TreCru https://t.co/CHRUxdmQn3",N/A,N/A,Fri May 13 12:38:27 +0000 2016,731101299324948480
3270,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/TUbfUjMrBI #TreCru https://t.co/XPjcQzHSAo",N/A,N/A,Fri May 13 12:38:26 +0000 2016,731101294803451904
3271,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/GREWrdCyGe #TreCru https://t.co/e1uSXc9qRo",N/A,N/A,Fri May 13 12:38:24 +0000 2016,731101288000290816
3272,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/DsPc1JEbNj #TreCru https://t.co/cpm1OW0Rke",N/A,N/A,Fri May 13 12:38:24 +0000 2016,731101287434047488
3273,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/pTRlURFYek #TreCru https://t.co/IbTPNHeH2F",N/A,N/A,Fri May 13 12:38:23 +0000 2016,731101283566899200
3274,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/157S8o2IT5 #TreCru https://t.co/xW9CDYPCQ1",N/A,N/A,Fri May 13 12:38:23 +0000 2016,731101282254127104
3275,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/dvqIc08kjw #TreCru https://t.co/DQGqkX2zrr",N/A,N/A,Fri May 13 12:38:23 +0000 2016,731101281633193984
3276,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/bWjEbDWibE #TreCru https://t.co/0lVSfAPzYA",N/A,N/A,Fri May 13 12:38:23 +0000 2016,731101281356554240
3277,"RT @JoeGiglioSports: Talk is Cheap, Ep. 52: Looking ahead to Giants position battles

: w/@JordanRaanan and @JamesKratch 

https://t.co/FG",N/A,N/A,Fri May 13 12:38:22 +0000 2016,731101276143013889
3278,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/R8efSPOAAL #TreCru https://t.co/RkqNZ2kluV",N/A,N/A,Fri May 13 12:38:21 +0000 2016,731101275639554048
3279,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/xBxcGjLlVm #TreCru https://t.co/bZzP5GbDQz",N/A,N/A,Fri May 13 12:38:21 +0000 2016,731101274012307457
3280,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/DQcJuvtuyn #TreCru https://t.co/7z9rxxDuKk",N/A,N/A,Fri May 13 12:38:21 +0000 2016,731101273815048192
3281,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/FfJzziHnsY #TreCru https://t.co/TPKeCuiGxj",N/A,N/A,Fri May 13 12:38:19 +0000 2016,731101263861977088
3282,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/WONFZwifrE #TreCru https://t.co/Bv2XkyTuwB",N/A,N/A,Fri May 13 12:38:19 +0000 2016,731101263639629828
3283,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/F9WBWWcmvK #TreCru https://t.co/n8KDmsusLW",N/A,N/A,Fri May 13 12:38:18 +0000 2016,731101259814608897
3284,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/vZEyjFuNEg #TreCru https://t.co/xqQno5uCSW",N/A,N/A,Fri May 13 12:38:17 +0000 2016,731101257742438400
3285,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/uZQaWvCgqc #TreCru https://t.co/9hR7yfarUg",N/A,N/A,Fri May 13 12:38:17 +0000 2016,731101255313956864
3286,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/IsUWVxuebS #TreCru https://t.co/LP0rrf6UyT",N/A,N/A,Fri May 13 12:38:15 +0000 2016,731101248942800897
3287,@BBCRadio2 @simonmayo Wilson Philips 'Hold On' or They Might Be Giants 'Birdhouse in your Soul',N/A,N/A,Fri May 13 12:38:15 +0000 2016,731101246413778944
3288,New York Giants: Joe Montana Says Hed Take Eli Man... https://t.co/hNocUYHH9m via @NYGiantsFanZone https://t.co/hYUrXvazku,N/A,N/A,Fri May 13 12:38:14 +0000 2016,731101244702363648
3289,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/N3K7GjLvho #TreCru https://t.co/Hk4oUfS42P",N/A,N/A,Fri May 13 12:38:13 +0000 2016,731101241724403712
3290,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/knqATAtB5i #TreCru https://t.co/AH3pVmcwUG",N/A,N/A,Fri May 13 12:38:13 +0000 2016,731101240894062593
3291,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/laWNlIChLn #TreCru https://t.co/t5oKwnUdQO",N/A,N/A,Fri May 13 12:38:12 +0000 2016,731101237542817792
3292,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/XvDTB9DcLe #TreCru https://t.co/rKQC2C0DNw",N/A,N/A,Fri May 13 12:38:11 +0000 2016,731101231733706752
3293,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/fJ6WWQQuOu #TreCru https://t.co/Kz9xM59yZh",N/A,N/A,Fri May 13 12:38:11 +0000 2016,731101230857134081
3294,@_KING__D_ Jags 21 Giants 14 an I let you get a touchdown at the end because I felt bad,N/A,N/A,Fri May 13 12:38:10 +0000 2016,731101226692149249
3295,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/UOmyDIULhx #TreCru https://t.co/O58tuQZlML",N/A,N/A,Fri May 13 12:38:09 +0000 2016,731101222183313410
3296,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/1QkWYzHnnC #TreCru https://t.co/VgpzFq4y8R",N/A,N/A,Fri May 13 12:38:08 +0000 2016,731101220748832768
3297,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/wYlVXkkeEN #TreCru https://t.co/7BZLlw845N",N/A,N/A,Fri May 13 12:38:07 +0000 2016,731101216697094144
3298,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/0l0hC7kjBz #TreCru https://t.co/Qd1erHb7xX",N/A,N/A,Fri May 13 12:38:07 +0000 2016,731101213538844672
3299,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/oeq1LTsUB4 #TreCru https://t.co/2iEDmxeVAT",N/A,N/A,Fri May 13 12:38:06 +0000 2016,731101212179857408
3300,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/6nUz56oVA5 #TreCru https://t.co/OythvDHFVV",N/A,N/A,Fri May 13 12:38:05 +0000 2016,731101207284977666
3301,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/VFPANBO9zq #TreCru https://t.co/TBiWmE3r5P",N/A,N/A,Fri May 13 12:38:04 +0000 2016,731101202411184130
3302,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/6LiOeQ1xRH #TreCru https://t.co/7ISjouzEkm",N/A,N/A,Fri May 13 12:38:04 +0000 2016,731101202398760960
3303,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/bdbbAPv4f8 #TreCru https://t.co/N4xkwatPsl",N/A,N/A,Fri May 13 12:38:04 +0000 2016,731101201803161600
3304,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/BlwIQpT64P #TreCru https://t.co/QliqzLFtcl",N/A,N/A,Fri May 13 12:38:04 +0000 2016,731101201538879488
3305,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/KOtk7U3mu5 #TreCru https://t.co/umGem4YtGq",N/A,N/A,Fri May 13 12:38:03 +0000 2016,731101198254772224
3306,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/mejlyczwQP #TreCru https://t.co/T95az0eVy2",N/A,N/A,Fri May 13 12:38:02 +0000 2016,731101194748370944
3307,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/RJzPqNUx73 #TreCru https://t.co/ulXWIkbLr8",N/A,N/A,Fri May 13 12:38:02 +0000 2016,731101192248512512
3308,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/FM7QDvo8WQ #TreCru https://t.co/2HTC67Gan9",N/A,N/A,Fri May 13 12:38:00 +0000 2016,731101184455544836
3309,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/hMl7OXKYkJ #TreCru https://t.co/L3OelhFHTe",N/A,N/A,Fri May 13 12:37:59 +0000 2016,731101182995906560
3310,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/aBfSP4WfP8 #TreCru https://t.co/Ps1lWQE1yE",N/A,N/A,Fri May 13 12:37:58 +0000 2016,731101179120340992
3311,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/2PLLXt8NOf #TreCru https://t.co/2aom0l2TtZ",N/A,N/A,Fri May 13 12:37:56 +0000 2016,731101168240328704
3312,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/g83XrT48ox #TreCru https://t.co/2LfWmvmpCN",N/A,N/A,Fri May 13 12:37:55 +0000 2016,731101163177660416
3313,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/SzQIo5mIcz #TreCru https://t.co/btIv5Twum8",N/A,N/A,Fri May 13 12:37:54 +0000 2016,731101161474904064
3314,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/yjC3KsiyIk #TreCru https://t.co/voKvE5tYmq",N/A,N/A,Fri May 13 12:37:54 +0000 2016,731101158966763520
3315,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/6wCIJfLJ1L #TreCru https://t.co/FfrsDQGnGP",N/A,N/A,Fri May 13 12:37:52 +0000 2016,731101152826138624
3316,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/VaIjDgmLIA #TreCru https://t.co/QnKHGUkkNP",N/A,N/A,Fri May 13 12:37:52 +0000 2016,731101151710597121
3317,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/1EUYuAEHCS #TreCru https://t.co/1iacozNAgT",N/A,N/A,Fri May 13 12:37:50 +0000 2016,731101144844472321
3318,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/yRcmYOmV3N #TreCru https://t.co/HhsGOSkiWH",N/A,N/A,Fri May 13 12:37:49 +0000 2016,731101141098991616
3319,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/HBgUUpyUmT #TreCru https://t.co/DrBQnXD4WI",N/A,N/A,Fri May 13 12:37:49 +0000 2016,731101140071260160
3320,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/erwSljGa2g #TreCru https://t.co/gV8HkxtirK",N/A,N/A,Fri May 13 12:37:48 +0000 2016,731101136166342658
3321,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/ww5LmOOgV2 #TreCru https://t.co/P6f9FsmVGu",N/A,N/A,Fri May 13 12:37:48 +0000 2016,731101133326946306
3322,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/qzc90ZyhbB #TreCru hello https://t.co/keB39WQf2J",N/A,N/A,Fri May 13 12:37:46 +0000 2016,731101127899545600
3323,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/0ct5vIz5uT #TreCru https://t.co/pYJinpAnzy",N/A,N/A,Fri May 13 12:37:45 +0000 2016,731101124296605696
3324,RT @notokirkby: @NBCSportsSoccer @JPW_NBCSports @ProSoccerTalk He would leave Saints because EFC are one of the giants of English football,N/A,N/A,Fri May 13 12:37:45 +0000 2016,731101121876463616
3325,"RT @SFGiants: Home runs, sick snags @JoePanik does it all. https://t.co/8EqXv1UhzD #SFGiants https://t.co/8KqebMoDyP",N/A,N/A,Fri May 13 12:37:44 +0000 2016,731101117782867968
3326,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/Xg2FzyP6wD #TreCru https://t.co/Gc2fDguE9W",N/A,N/A,Fri May 13 12:37:44 +0000 2016,731101117057241089
3327,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/wqDs428a4Y #TreCru https://t.co/XJwAWfykNf",N/A,N/A,Fri May 13 12:37:40 +0000 2016,731101101827723265
3328,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/4NVq3gDyLK #TreCru https://t.co/YACnbTgZQc",N/A,N/A,Fri May 13 12:37:40 +0000 2016,731101101399887872
3329,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/MnpEhl0QJV #TreCru https://t.co/f5HlQ1xIUw",N/A,N/A,Fri May 13 12:37:40 +0000 2016,731101101215350784
3330,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/IjpbOi3zV8 #TreCru https://t.co/Blx8M1E8S1",N/A,N/A,Fri May 13 12:37:40 +0000 2016,731101100191817728
3331,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/bvVzWmEo0c #TreCru https://t.co/pNOtbUcGzP",N/A,N/A,Fri May 13 12:37:39 +0000 2016,731101098153525248
3332,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/RJzPqNUx73 #TreCru https://t.co/bmlW4MtLwX",N/A,N/A,Fri May 13 12:37:39 +0000 2016,731101096597463041
3333,RT @AlexPavlovic: Lopez closes out a 4-2 win. This was Zack Greinkes first career loss to the Giants.,N/A,N/A,Fri May 13 12:37:38 +0000 2016,731101092969222144
3334,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/yYI6pVIZCL #TreCru https://t.co/vb9bazTUjp",N/A,N/A,Fri May 13 12:37:38 +0000 2016,731101092658974720
3335,"Talk is Cheap, Ep. 52: Looking ahead to Giants position battles

: w/@JordanRaanan and @JamesKratch 

https://t.co/FGKtqmgINc",N/A,N/A,Fri May 13 12:37:37 +0000 2016,731101089496481793
3336,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/xIWPKebZXI #TreCru https://t.co/L6zPzJvmIY",N/A,N/A,Fri May 13 12:37:37 +0000 2016,731101087894278144
3337,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/LYveml2Jle #TreCru https://t.co/9CRyRTh1Kn",N/A,N/A,Fri May 13 12:37:36 +0000 2016,731101085692272641
3338,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/wa52xm2WHn #TreCru https://t.co/v0N84tSDJX",N/A,N/A,Fri May 13 12:37:36 +0000 2016,731101085364936704
3339,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/m9wWDAg2OO #TreCru https://t.co/CcZra2zr17",N/A,N/A,Fri May 13 12:37:36 +0000 2016,731101083368587264
3340,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/GlC32adFvz #TreCru https://t.co/K26fohAguh",N/A,N/A,Fri May 13 12:37:35 +0000 2016,731101082340999168
3341,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/gYiOMgESG8 #TreCru https://t.co/I6zhMTawcZ",N/A,N/A,Fri May 13 12:37:35 +0000 2016,731101078989770753
3342,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/ZUZU4RZnv4 #TreCru https://t.co/YH9eJw8jti",N/A,N/A,Fri May 13 12:37:34 +0000 2016,731101077785989120
